Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
137C12       4    No     000071B6-000071BE        9
137C1A       1    No     000071BF-000071C4        6
137C1F       1    No     000071C5-000071CA        6
137C26       1    No     000071CB-000071D0        6
137C34       1    No     000071D1-000071D6        6
137C36       2    No     000071D7-000071DD        7
137C41       1    No     000071DE-000071E3        6
137C50       1    No     000071E4-000071E9        6
137C82       9    No     000071EA-000071F7        E
137C93       1    No     000071F8-000071FD        6
137C96       5    No     000071FE-00007207        A
137CC2       2    No     00007208-0000720E        7
137CC6       2    No     0000720F-00007215        7
137CD2       6    No     00007216-00007220        B
137D4A       1    No     00007221-00007226        6
137D4C       1    No     00007227-0000722C        6
137D4E       1    No     0000722D-00007232        6
137D5A       3    No     00007233-0000723A        8
137D5E       2    No     0000723B-00007241        7
137D70       2    No     00007242-00007248        7
137DCA       1    No     00007249-0000724E        6
137DCC       1    No     0000724F-00007254        6
137DEA       1    No     00007255-0000725A        6
137DEC       1    No     0000725B-00007260        6
137DEE       1    No     00007261-00007266        6
137DFA       3    No     00007267-0000726E        8
137DFE       2    No     0000726F-00007275        7
137E02       3    No     00007276-0000727D        8
137E06       5    No     0000727E-00007287        A
137E12       A    No     00007288-00007296        F
137E24       1    No     00007297-0000729C        6
137E26       1    No     0000729D-000072A2        6
137E30       2    No     000072A3-000072A9        7
137E34       1    No     000072AA-000072AF        6
137E36       1    No     000072B0-000072B5        6
137F4A       1    No     000072B6-000072BB        6
137F6A       1    No     000072BC-000072C1        6
137F6C       1    No     000072C2-000072C7        6
137F6E       1    No     000072C8-000072CD        6
137F7A       3    No     000072CE-000072D5        8
137F7E       2    No     000072D6-000072DC        7
137F82       1    No     000072DD-000072E2        6
137F92       2    No     000072E3-000072E9        7
137FC2       1    No     000072EA-000072EF        6
137FD2       2    No     000072F0-000072F6        7
13860A       1    No     000072F7-000072FC        6
13860C       1    No     000072FD-00007302        6
13862A       1    No     00007303-00007308        6
13862C       1    No     00007309-0000730E        6
13862E       1    No     0000730F-00007314        6
13863A       3    No     00007315-0000731C        8
13863E       2    No     0000731D-00007323        7
138642       2    No     00007324-0000732A        7
138646       A    No     0000732B-00007339        F
138652       F    No     0000733A-0000734D       14
138662       7    No     0000734E-00007359        C
13866A       1    No     0000735A-0000735F        6
138670       5    No     00007360-00007369        A
138676       2    No     0000736A-00007370        7
138680       9    No     00007371-0000737E        E
13868A       5    No     0000737F-00007388        A
138690       7    No     00007389-00007394        C
138698       6    No     00007395-0000739F        B
1386A2       1    No     000073A0-000073A5        6
1386A4       1    No     000073A6-000073AB        6
1386A6       3    No     000073AC-000073B3        8
1386AA       5    No     000073B4-000073BD        A
1386B6       1    No     000073BE-000073C3        6
1386B8       6    No     000073C4-000073CE        B
1386EA       1    No     000073CF-000073D4        6
1386EE       1    No     000073D5-000073DA        6
1386FC       1    No     000073DB-000073E0        6
1386FE       2    No     000073E1-000073E7        7
138702       2    No     000073E8-000073EE        7
138706       2    No     000073EF-000073F5        7
138709       1    No     000073F6-000073FB        6
13870B       1    No     000073FC-00007401        6
138712       A    No     00007402-00007410        F
138724       1    No     00007411-00007416        6
138726       2    No     00007417-0000741D        7
138730       4    No     0000741E-00007426        9
138736       1    No     00007427-0000742C        6
138780       3    No     0000742D-00007434        8
138790       4    No     00007435-0000743D        9
1387A1       1    No     0000743E-00007443        6
1387B0       1    No     00007444-00007449        6
138808       1    No     0000744A-0000744F        6
13880C       2    No     00007450-00007456        7
13881A       4    No     00007457-0000745F        9
138882       3    No     00007460-00007467        8
138886       3    No     00007468-0000746F        8
13888A       6    No     00007470-0000747A        B
138892      11    No     0000747B-00007490       16
1388B0       4    No     00007491-00007499        9
1388C2       2    No     0000749A-000074A0        7
1388C5       3    No     000074A1-000074A8        8
1388D2       6    No     000074A9-000074B3        B
1388D9       1    No     000074B4-000074B9        6
1388E0       1    No     000074BA-000074BF        6
1388E2       4    No     000074C0-000074C8        9
1388F0       1    No     000074C9-000074CE        6
1388F2       3    No     000074CF-000074D6        8
13894A       1    No     000074D7-000074DC        6
13894C       1    No     000074DD-000074E2        6
13895A       3    No     000074E3-000074EA        8
138960       1    No     000074EB-000074F0        6
138962       4    No     000074F1-000074F9        9
138970       5    No     000074FA-00007503        A
138980       3    No     00007504-0000750B        8
138990       4    No     0000750C-00007514        9
1389A0       2    No     00007515-0000751B        7
1389B0       1    No     0000751C-00007521        6
138A02       2    No     00007522-00007528        7
138A06       8    No     00007529-00007535        D
138A12       4    No     00007536-0000753E        9
138A17       5    No     0000753F-00007548        A
138A1D       1    No     00007549-0000754E        6
138AF2       2    No     0000754F-00007555        7
138B82       4    No     00007556-0000755E        9
138B92       4    No     0000755F-00007567        9
138BC2       4    No     00007568-00007570        9
138BD2       4    No     00007571-00007579        9
138C0E       2    No     0000757A-00007580        7
138C1E       2    No     00007581-00007587        7
138C44       5    No     00007588-00007591        A
138C4B       1    No     00007592-00007597        6
138C50       2    No     00007598-0000759E        7
138C54       1    No     0000759F-000075A4        6
138C56       1    No     000075A5-000075AA        6
138C5A       1    No     000075AB-000075B0        6
138C84       1    No     000075B1-000075B6        6
138C86       9    No     000075B7-000075C4        E
138C95       2    No     000075C5-000075CB        7
138C98       1    No     000075CC-000075D1        6
138C9A       1    No     000075D2-000075D7        6
138C9C       1    No     000075D8-000075DD        6
138CA6       9    No     000075DE-000075EB        E
138CB7       1    No     000075EC-000075F1        6
138CB9       5    No     000075F2-000075FB        A
138CCE       1    No     000075FC-00007601        6
138CDF       1    No     00007602-00007607        6
138D04       4    No     00007608-00007610        9
138D10       2    No     00007611-00007617        7
138D14       1    No     00007618-0000761D        6
138D16       2    No     0000761E-00007624        7
138D26       2    No     00007625-0000762B        7
138D36       1    No     0000762C-00007631        6
138E06       1    No     00007632-00007637        6
138E08       4    No     00007638-00007640        9
138E17       5    No     00007641-0000764A        A
138E83       5    No     0000764B-00007654        A
138E92       1    No     00007655-0000765A        6
138E94       1    No     0000765B-00007660        6
138E96       2    No     00007661-00007667        7
138EC4       1    No     00007668-0000766D        6
138EC6       2    No     0000766E-00007674        7
138ED4       1    No     00007675-0000767A        6
138ED6       2    No     0000767B-00007681        7
138FCA       1    No     00007682-00007687        6
138FCD       3    No     00007688-0000768F        8
138FDB       1    No     00007690-00007695        6
138FDE       2    No     00007696-0000769C        7
139002       1    No     0000769D-000076A2        6
139004       1    No     000076A3-000076A8        6
139006       2    No     000076A9-000076AF        7
139009       1    No     000076B0-000076B5        6
13900B       1    No     000076B6-000076BB        6
139010       3    No     000076BC-000076C3        8
139014       4    No     000076C4-000076CC        9
139019       2    No     000076CD-000076D3        7
1390E1       1    No     000076D4-000076D9        6
1390E3       1    No     000076DA-000076DF        6
139181       1    No     000076E0-000076E5        6
139183       7    No     000076E6-000076F1        C
139193       2    No     000076F2-000076F8        7
139196       2    No     000076F9-000076FF        7
139199       1    No     00007700-00007705        6
1391C1       9    No     00007706-00007713        E
1391D2       3    No     00007714-0000771B        8
1391D7       1    No     0000771C-00007721        6
1391D9       1    No     00007722-00007727        6
13920E       2    No     00007728-0000772E        7
13921E       2    No     0000772F-00007735        7
139244       1    No     00007736-0000773B        6
139246       1    No     0000773C-00007741        6
13924A       1    No     00007742-00007747        6
139250       2    No     00007748-0000774E        7
139254       4    No     0000774F-00007757        9
139280       B    No     00007758-00007767       10
13928C       1    No     00007768-0000776D        6
13928E       1    No     0000776E-00007773        6
139290       2    No     00007774-0000777A        7
139293       B    No     0000777B-0000778A       10
1392A2       2    No     0000778B-00007791        7
1392AA       1    No     00007792-00007797        6
1392AC       1    No     00007798-0000779D        6
1392AE       1    No     0000779E-000077A3        6
1392B3       3    No     000077A4-000077AB        8
1392BA       4    No     000077AC-000077B4        9
139306       1    No     000077B5-000077BA        6
139317       1    No     000077BB-000077C0        6
139406       1    No     000077C1-000077C6        6
139408       4    No     000077C7-000077CF        9
139417       2    No     000077D0-000077D6        7
13941A       2    No     000077D7-000077DD        7
139482       1    No     000077DE-000077E3        6
139484       1    No     000077E4-000077E9        6
139486       1    No     000077EA-000077EF        6
139494       4    No     000077F0-000077F8        9
1394C4       1    No     000077F9-000077FE        6
1394C6       1    No     000077FF-00007804        6
1394D0       2    No     00007805-0000780B        7
1394D4       4    No     0000780C-00007814        9
1395CE       2    No     00007815-0000781B        7
1395DE       2    No     0000781C-00007822        7
139602       3    No     00007823-0000782A        8
139606       1    No     0000782B-00007830        6
139610       8    No     00007831-0000783D        D
1396AE       1    No     0000783E-00007843        6
1396BF       2    No     00007844-0000784A        7
1396C2       2    No     0000784B-00007851        7
1396D0       1    No     00007852-00007857        6
1396D2       1    No     00007858-0000785D        6
1396E0       2    No     0000785E-00007864        7
1396F1       1    No     00007865-0000786A        6
139780       2    No     0000786B-00007871        7
139791       3    No     00007872-00007879        8
1397C0       2    No     0000787A-00007880        7
1397D1       1    No     00007881-00007886        6
13980E       2    No     00007887-0000788D        7
13981E       2    No     0000788E-00007894        7
139844       1    No     00007895-0000789A        6
139846       4    No     0000789B-000078A3        9
139850       2    No     000078A4-000078AA        7
139854       6    No     000078AB-000078B5        B
139880       3    No     000078B6-000078BD        8
139884       1    No     000078BE-000078C3        6
139886       1    No     000078C4-000078C9        6
139888       6    No     000078CA-000078D4        B
139890       3    No     000078D5-000078DC        8
139894       4    Yes    000078DD-000078E4        8
139899       2    No     000078E5-000078EB        7
13989C       1    No     000078EC-000078F1        6
1398A4       1    No     000078F2-000078F7        6
1398A6       1    No     000078F8-000078FD        6
1398A8       1    No     000078FE-00007903        6
1398AA       5    No     00007904-0000790D        A
1398B4       4    No     0000790E-00007916        9
1398BA       1    No     00007917-0000791C        6
1398BC       1    No     0000791D-00007922        6
1398CE       1    No     00007923-00007928        6
1398DF       1    No     00007929-0000792E        6
139906       6    No     0000792F-00007939        B
139910       2    No     0000793A-00007940        7
139916       6    No     00007941-0000794B        B
139A08       1    No     0000794C-00007951        6
139A18       1    No     00007952-00007957        6
139A28       1    No     00007958-0000795D        6
139A2A       1    No     0000795E-00007963        6
139A39       1    No     00007964-00007969        6
139A84       1    No     0000796A-0000796F        6
139A86       4    No     00007970-00007978        9
139A94       6    No     00007979-00007983        B
139AC4       1    No     00007984-00007989        6
139AC6       3    No     0000798A-00007991        8
139AD4       4    No     00007992-0000799A        9
139BCE       2    No     0000799B-000079A1        7
139BDE       2    No     000079A2-000079A8        7
139C02       1    No     000079A9-000079AE        6
139C04       1    No     000079AF-000079B4        6
139C06       5    No     000079B5-000079BE        A
139C10       A    No     000079BF-000079CD        F
139CC3       1    No     000079CE-000079D3        6
139CE1       1    No     000079D4-000079D9        6
139D81       1    No     000079DA-000079DF        6
139D84       1    No     000079E0-000079E5        6
139D86       4    No     000079E6-000079EE        9
139D8C       1    No     000079EF-000079F4        6
139D94       1    No     000079F5-000079FA        6
139D96       4    No     000079FB-00007A03        9
139D9C       1    No     00007A04-00007A09        6
139DC1       2    No     00007A0A-00007A10        7
139DC6       4    No     00007A11-00007A19        9
139DCC       1    No     00007A1A-00007A1F        6
139DD2       1    No     00007A20-00007A25        6
139DD6       4    No     00007A26-00007A2E        9
139DDC       1    No     00007A2F-00007A34        6
139E0E       1    No     00007A35-00007A3A        6
139E1F       1    No     00007A3B-00007A40        6
139E43       5    No     00007A41-00007A4A        A
139E49       2    No     00007A4B-00007A51        7
139E50       2    No     00007A52-00007A58        7
139E54       1    No     00007A59-00007A5E        6
139E56       1    No     00007A5F-00007A64        6
139E58       1    No     00007A65-00007A6A        6
139E85       1    No     00007A6B-00007A70        6
139E87       8    No     00007A71-00007A7D        D
139E94       1    No     00007A7E-00007A83        6
139E96       3    No     00007A84-00007A8B        8
139E9A       4    No     00007A8C-00007A94        9
139EA4       B    No     00007A95-00007AA4       10
139EB5       6    No     00007AA5-00007AAF        B
139EBC       1    No     00007AB0-00007AB5        6
139ECE       1    No     00007AB6-00007ABB        6
139EDF       1    No     00007ABC-00007AC1        6
139F03       3    No     00007AC2-00007AC9        8
139F10       2    No     00007ACA-00007AD0        7
139F14       1    No     00007AD1-00007AD6        6
13A006       1    No     00007AD7-00007ADC        6
13A008       1    No     00007ADD-00007AE2        6
13A00B       5    No     00007AE3-00007AEC        A
13A016       2    No     00007AED-00007AF3        7
13A01A       3    No     00007AF4-00007AFB        8
13A01E       1    No     00007AFC-00007B01        6
13A083       5    No     00007B02-00007B0B        A
13A090       2    No     00007B0C-00007B12        7
13A094       1    No     00007B13-00007B18        6
13A096       1    No     00007B19-00007B1E        6
13A0C3       5    No     00007B1F-00007B28        A
13A0D0       2    No     00007B29-00007B2F        7
13A0D3       2    No     00007B30-00007B36        7
13A0D6       1    No     00007B37-00007B3C        6
13A1CE       1    No     00007B3D-00007B42        6
13A1DF       1    No     00007B43-00007B48        6
13A203       5    No     00007B49-00007B52        A
13A209       1    No     00007B53-00007B58        6
13A210       2    No     00007B59-00007B5F        7
13A214       1    No     00007B60-00007B65        6
13A216       1    No     00007B66-00007B6B        6
13A218       1    No     00007B6C-00007B71        6
13A2C7       1    No     00007B72-00007B77        6
13A2D6       2    No     00007B78-00007B7E        7
13A2E3       1    No     00007B7F-00007B84        6
13A2E5       1    No     00007B85-00007B8A        6
13A2E7       1    No     00007B8B-00007B90        6
13A2E9       1    No     00007B91-00007B96        6
13A2F6       4    No     00007B97-00007B9F        9
13A34E       1    No     00007BA0-00007BA5        6
13A35F       1    No     00007BA6-00007BAB        6
13A381       1    No     00007BAC-00007BB1        6
13A383       5    No     00007BB2-00007BBB        A
13A389       1    No     00007BBC-00007BC1        6
13A38B       1    No     00007BC2-00007BC7        6
13A390       2    No     00007BC8-00007BCE        7
13A394       1    No     00007BCF-00007BD4        6
13A396       1    No     00007BD5-00007BDA        6
13A398       1    No     00007BDB-00007BE0        6
13A39A       1    No     00007BE1-00007BE6        6
13A3C1       7    No     00007BE7-00007BF2        C
13A3C9       1    No     00007BF3-00007BF8        6
13A3CB       1    No     00007BF9-00007BFE        6
13A3D0       3    No     00007BFF-00007C06        8
13A3D4       3    No     00007C07-00007C0E        8
13A3D8       1    No     00007C0F-00007C14        6
13A3DA       1    No     00007C15-00007C1A        6
13A40E       2    No     00007C1B-00007C21        7
13A41E       2    No     00007C22-00007C28        7
13A443       5    No     00007C29-00007C32        A
13A450       5    No     00007C33-00007C3C        A
13A456       1    No     00007C3D-00007C42        6
13A480       5    No     00007C43-00007C4C        A
13A486       7    No     00007C4D-00007C58        C
13A48E       1    No     00007C59-00007C5E        6
13A490       1    No     00007C5F-00007C64        6
13A492       C    No     00007C65-00007C75       11
13A4A0       2    No     00007C76-00007C7C        7
13A4A8       1    No     00007C7D-00007C82        6
13A4AA       3    No     00007C83-00007C8A        8
13A4AE       1    No     00007C8B-00007C90        6
13A4B0       2    No     00007C91-00007C97        7
13A4B8       6    No     00007C98-00007CA2        B
13A4CE       1    No     00007CA3-00007CA8        6
13A4DF       1    No     00007CA9-00007CAE        6
13A503       5    No     00007CAF-00007CB8        A
13A510       5    No     00007CB9-00007CC2        A
13A516       2    No     00007CC3-00007CC9        7
13A618       2    No     00007CCA-00007CD0        7
13A626       1    No     00007CD1-00007CD6        6
13A628       1    No     00007CD7-00007CDC        6
13A637       1    No     00007CDD-00007CE2        6
13A683       5    No     00007CE3-00007CEC        A
13A690       5    No     00007CED-00007CF6        A
13A696       1    No     00007CF7-00007CFC        6
13A6C3       5    No     00007CFD-00007D06        A
13A6D0       5    No     00007D07-00007D10        A
13A6D6       1    No     00007D11-00007D16        6
13A7CE       2    No     00007D17-00007D1D        7
13A7DE       2    No     00007D1E-00007D24        7
13A803       5    No     00007D25-00007D2E        A
13A810       5    No     00007D2F-00007D38        A
13A816       1    No     00007D39-00007D3E        6
13A8C3       1    No     00007D3F-00007D44        6
13A8C5       1    No     00007D45-00007D4A        6
13A8C7       1    No     00007D4B-00007D50        6
13A8D2       2    No     00007D51-00007D57        7
13A94E       1    No     00007D58-00007D5D        6
13A95F       1    No     00007D5E-00007D63        6
13A981       1    No     00007D64-00007D69        6
13A983       5    No     00007D6A-00007D73        A
13A990       5    No     00007D74-00007D7D        A
13A996       1    No     00007D7E-00007D83        6
13A9C1       7    No     00007D84-00007D8F        C
13A9D0       5    No     00007D90-00007D99        A
13A9D6       1    No     00007D9A-00007D9F        6
13AA0E       2    No     00007DA0-00007DA6        7
13AA1E       2    No     00007DA7-00007DAD        7
13AA42       8    No     00007DAE-00007DBA        D
13AA50       2    No     00007DBB-00007DC1        7
13AA54       1    No     00007DC2-00007DC7        6
13AA56       1    No     00007DC8-00007DCD        6
13AA58       1    No     00007DCE-00007DD3        6
13AA84       1    No     00007DD4-00007DD9        6
13AA86       9    No     00007DDA-00007DE7        E
13AA95       2    No     00007DE8-00007DEE        7
13AA98       1    No     00007DEF-00007DF4        6
13AA9A       1    No     00007DF5-00007DFA        6
13AA9C       1    No     00007DFB-00007E00        6
13AAA4       1    No     00007E01-00007E06        6
13AAA6       9    No     00007E07-00007E14        E
13AAB6       7    No     00007E15-00007E20        C
13AB02       6    No     00007E21-00007E2B        B
13AB14       1    No     00007E2C-00007E31        6
13AB16       2    No     00007E32-00007E38        7
13AC08       1    No     00007E39-00007E3E        6
13AC0A       1    No     00007E3F-00007E44        6
13AC0D       3    No     00007E45-00007E4C        8
13AC19       1    No     00007E4D-00007E52        6
13AC1E       1    No     00007E53-00007E58        6
13AC40       4    No     00007E59-00007E61        9
13AC50       1    No     00007E62-00007E67        6
13AC52       1    No     00007E68-00007E6D        6
13AC82       8    No     00007E6E-00007E7A        D
13AC90       2    No     00007E7B-00007E81        7
13AC94       1    No     00007E82-00007E87        6
13AC96       1    No     00007E88-00007E8D        6
13AC98       1    No     00007E8E-00007E93        6
13ACC2       6    No     00007E94-00007E9E        B
13ACD0       2    No     00007E9F-00007EA5        7
13ACD4       4    No     00007EA6-00007EAE        9
13ADCE       2    No     00007EAF-00007EB5        7
13ADDE       2    No     00007EB6-00007EBC        7
13AE02       6    No     00007EBD-00007EC7        B
13AE09       1    No     00007EC8-00007ECD        6
13AE10       3    No     00007ECE-00007ED5        8
13AE14       5    No     00007ED6-00007EDF        A
13AEAF       1    No     00007EE0-00007EE5        6
13AEE1       1    No     00007EE6-00007EEB        6
13AF81       1    No     00007EEC-00007EF1        6
13AFA1       1    No     00007EF2-00007EF7        6
13AFC1       1    No     00007EF8-00007EFD        6
13AFE1       1    No     00007EFE-00007F03        6
13B00E       2    No     00007F04-00007F0A        7
13B01E       2    No     00007F0B-00007F11        7
13B044       6    No     00007F12-00007F1C        B
13B050       2    No     00007F1D-00007F23        7
13B054       6    No     00007F24-00007F2E        B
13B086       1    No     00007F2F-00007F34        6
13B088       7    No     00007F35-00007F40        C
13B097       6    No     00007F41-00007F4B        B
13B0A6       1    No     00007F4C-00007F51        6
13B0A8       1    No     00007F52-00007F57        6
13B0AA       5    No     00007F58-00007F61        A
13B0B6       2    No     00007F62-00007F68        7
13B0B9       4    No     00007F69-00007F71        9
13B0CE       1    No     00007F72-00007F77        6
13B0DF       1    No     00007F78-00007F7D        6
13B104       1    No     00007F7E-00007F83        6
13B106       2    No     00007F84-00007F8A        7
13B110       2    No     00007F8B-00007F91        7
13B114       1    No     00007F92-00007F97        6
13B116       2    No     00007F98-00007F9E        7
13B208       1    No     00007F9F-00007FA4        6
13B20A       1    No     00007FA5-00007FAA        6
13B218       1    No     00007FAB-00007FB0        6
13B284       6    No     00007FB1-00007FBB        B
13B290       2    No     00007FBC-00007FC2        7
13B294       6    No     00007FC3-00007FCD        B
13B2C4       4    No     00007FCE-00007FD6        9
13B2D0       2    No     00007FD7-00007FDD        7
13B2D4       4    No     00007FDE-00007FE6        9
13B3CE       1    No     00007FE7-00007FEC        6
13B3DF       1    No     00007FED-00007FF2        6
13B402       1    No     00007FF3-00007FF8        6
13B404       1    No     00007FF9-00007FFE        6
13B406       4    No     00007FFF-00008007        9
13B410       3    No     00008008-0000800F        8
13B414       6    No     00008010-0000801A        B
13B581       1    No     0000801B-00008020        6
13B5C1       1    No     00008021-00008026        6
13B60E       2    No     00008027-0000802D        7
13B61E       2    No     0000802E-00008034        7
13B644       1    No     00008035-0000803A        6
13B646       2    No     0000803B-00008041        7
13B654       1    No     00008042-00008047        6
13B656       2    No     00008048-0000804E        7
13B684       1    No     0000804F-00008054        6
13B686       9    No     00008055-00008062        E
13B695       2    No     00008063-00008069        7
13B698       5    No     0000806A-00008073        A
13B6A4       1    No     00008074-00008079        6
13B6A6       1    No     0000807A-0000807F        6
13B6A8       7    No     00008080-0000808B        C
13B6B5       2    No     0000808C-00008092        7
13B6B8       1    No     00008093-00008098        6
13B6BA       4    No     00008099-000080A1        9
13B6CE       1    No     000080A2-000080A7        6
13B6DF       1    No     000080A8-000080AD        6
13B704       1    No     000080AE-000080B3        6
13B707       1    No     000080B4-000080B9        6
13B710       2    No     000080BA-000080C0        7
13B714       1    No     000080C1-000080C6        6
13B717       1    No     000080C7-000080CC        6
13B808       1    No     000080CD-000080D2        6
13B80E       1    No     000080D3-000080D8        6
13B818       1    No     000080D9-000080DE        6
13B81E       2    No     000080DF-000080E5        7
13B828       1    No     000080E6-000080EB        6
13B82A       1    No     000080EC-000080F1        6
13B839       1    No     000080F2-000080F7        6
13B841       1    No     000080F8-000080FD        6
13B851       1    No     000080FE-00008103        6
13B882       8    No     00008104-00008110        D
13B88B       1    No     00008111-00008116        6
13B890       3    No     00008117-0000811E        8
13B894       1    No     0000811F-00008124        6
13B896       3    No     00008125-0000812C        8
13B89A       1    No     0000812D-00008132        6
13B8C4       1    No     00008133-00008138        6
13B8C6       2    No     00008139-0000813F        7
13B8D0       2    No     00008140-00008146        7
13B8D4       1    No     00008147-0000814C        6
13B8D6       2    No     0000814D-00008153        7
13B9CE       2    No     00008154-0000815A        7
13B9DE       2    No     0000815B-00008161        7
13BA02       1    No     00008162-00008167        6
13BA04       4    No     00008168-00008170        9
13BA0B       1    No     00008171-00008176        6
13BA10       3    No     00008177-0000817E        8
13BA14       1    No     0000817F-00008184        6
13BA16       2    No     00008185-0000818B        7
13BA1A       1    No     0000818C-00008191        6
13BAC3       1    No     00008192-00008197        6
13BAE1       1    No     00008198-0000819D        6
13BB83       1    No     0000819E-000081A3        6
13BBA3       1    No     000081A4-000081A9        6
13BBC3       1    No     000081AA-000081AF        6
13BBE3       1    No     000081B0-000081B5        6
13BC0E       2    No     000081B6-000081BC        7
13BC1E       2    No     000081BD-000081C3        7
13BC42       7    No     000081C4-000081CF        C
13BC4A       1    No     000081D0-000081D5        6
13BC4C       1    No     000081D6-000081DB        6
13BC4F       5    No     000081DC-000081E5        A
13BC55       7    No     000081E6-000081F1        C
13BC5D       3    No     000081F2-000081F9        8
13BC80       1    No     000081FA-000081FF        6
13BC88       1    No     00008200-00008205        6
13BC8A       1    No     00008206-0000820B        6
13BC8C       1    No     0000820C-00008211        6
13BC8E       1    No     00008212-00008217        6
13BC90       2    No     00008218-0000821E        7
13BC98       1    No     0000821F-00008224        6
13BC9A       4    No     00008225-0000822D        9
13BCA1       1    No     0000822E-00008233        6
13BCA8       1    No     00008234-00008239        6
13BCAA       1    No     0000823A-0000823F        6
13BCAC       1    No     00008240-00008245        6
13BCAE       1    No     00008246-0000824B        6
13BCB0       2    No     0000824C-00008252        7
13BCB8       6    No     00008253-0000825D        B
13BCCE       1    No     0000825E-00008263        6
13BCDF       1    No     00008264-00008269        6
13BD02       6    No     0000826A-00008274        B
13BD10       8    No     00008275-00008281        D
13BD2F       1    No     00008282-00008287        6
13BD3E       3    No     00008288-0000828F        8
13BD50       2    No     00008290-00008296        7
13BD60       2    No     00008297-0000829D        7
13BD70       2    No     0000829E-000082A4        7
13BD80       1    No     000082A5-000082AA        6
13BD90       2    No     000082AB-000082B1        7
13BDA1       1    No     000082B2-000082B7        6
13BDB0       2    No     000082B8-000082BE        7
13BE08       1    No     000082BF-000082C4        6
13BE0E       1    No     000082C5-000082CA        6
13BE18       1    No     000082CB-000082D0        6
13BE1F       1    No     000082D1-000082D6        6
13BE28       1    No     000082D7-000082DC        6
13BE2A       1    No     000082DD-000082E2        6
13BE39       1    No     000082E3-000082E8        6
13BE42       1    No     000082E9-000082EE        6
13BE82       9    No     000082EF-000082FC        E
13BE8C       1    No     000082FD-00008302        6
13BE8E       E    No     00008303-00008315       13
13BE9D       3    No     00008316-0000831D        8
13BEC2       6    No     0000831E-00008328        B
13BED2       6    No     00008329-00008333        B
13BF90       1    No     00008334-00008339        6
13BFA0       3    No     0000833A-00008341        8
13BFB0       2    No     00008342-00008348        7
13BFB3       1    No     00008349-0000834E        6
13BFCE       2    No     0000834F-00008355        7
13BFDE       2    No     00008356-0000835C        7
13C002       9    No     0000835D-0000836A        E
13C00C       1    No     0000836B-00008370        6
13C00F       D    No     00008371-00008382       12
13C01D       3    No     00008383-0000838A        8
13C02F       1    No     0000838B-00008390        6
13C03E       4    No     00008391-00008399        9
13C050       2    No     0000839A-000083A0        7
13C060       2    No     000083A1-000083A7        7
13C070       2    No     000083A8-000083AE        7
13C0E1       1    No     000083AF-000083B4        6
13C0E3       1    No     000083B5-000083BA        6
13C181       1    No     000083BB-000083C0        6
13C19B       1    No     000083C1-000083C6        6
13C19D       1    No     000083C7-000083CC        6
13C1A1       1    No     000083CD-000083D2        6
13C1B2       2    No     000083D3-000083D9        7
13C1C1       1    No     000083DA-000083DF        6
13C1DB       1    No     000083E0-000083E5        6
13C1DD       1    No     000083E6-000083EB        6
13C1E1       1    No     000083EC-000083F1        6
13C20E       2    No     000083F2-000083F8        7
13C21E       2    No     000083F9-000083FF        7
13C244       2    No     00008400-00008406        7
13C247       3    No     00008407-0000840E        8
13C250       2    No     0000840F-00008415        7
13C254       1    No     00008416-0000841B        6
13C256       1    No     0000841C-00008421        6
13C259       1    No     00008422-00008427        6
13C2CE       1    No     00008428-0000842D        6
13C2DF       1    No     0000842E-00008433        6
13C303       1    No     00008434-00008439        6
13C310       4    No     0000843A-00008442        9
13C408       1    No     00008443-00008448        6
13C40E       1    No     00008449-0000844E        6
13C418       1    No     0000844F-00008454        6
13C41E       1    No     00008455-0000845A        6
13C428       1    No     0000845B-00008460        6
13C42A       1    No     00008461-00008466        6
13C439       1    No     00008467-0000846C        6
13C484       4    No     0000846D-00008475        9
13C490       2    No     00008476-0000847C        7
13C494       1    No     0000847D-00008482        6
13C496       1    No     00008483-00008488        6
13C4C4       4    No     00008489-00008491        9
13C4D0       2    No     00008492-00008498        7
13C4D4       1    No     00008499-0000849E        6
13C4D6       1    No     0000849F-000084A4        6
13C5CE       2    No     000084A5-000084AB        7
13C5DE       2    No     000084AC-000084B2        7
13C602       1    No     000084B3-000084B8        6
13C604       2    No     000084B9-000084BF        7
13C607       3    No     000084C0-000084C7        8
13C610       3    No     000084C8-000084CF        8
13C614       1    No     000084D0-000084D5        6
13C616       1    No     000084D6-000084DB        6
13C619       1    No     000084DC-000084E1        6
13C68F       1    No     000084E2-000084E7        6
13C6C1       1    No     000084E8-000084ED        6
13C781       1    No     000084EE-000084F3        6
13C7C1       1    No     000084F4-000084F9        6
13CE0E       2    No     000084FA-00008500        7
13CE1E       2    No     00008501-00008507        7
13CE50       2    No     00008508-0000850E        7
13CE84       B    No     0000850F-0000851E       10
13CE94       A    No     0000851F-0000852D        F
13CEA6       3    No     0000852E-00008535        8
13CEAA       1    No     00008536-0000853B        6
13CEAD       2    No     0000853C-00008542        7
13CEB4       1    No     00008543-00008548        6
13CEB6       6    No     00008549-00008553        B
13CEBD       1    No     00008554-00008559        6
13CECE       1    No     0000855A-0000855F        6
13CEDF       1    No     00008560-00008565        6
13CF10       2    No     00008566-0000856C        7
13D008       1    No     0000856D-00008572        6
13D00E       1    No     00008573-00008578        6
